#  Table all_wfc_june03.fits[1]  Thu 15:22:31 12-Jun-2003

#      WAVELENGTH           F435W           F475W           F550M           F555W           F606W           F625W           F775W           F814W          F850LP

            9888.     5.976862E-7     1.415753E-6     2.343386E-5     1.297507E-6     4.278932E-7     3.281361E-7     1.192746E-6     5.586289E-5      0.07756675
           9888.5     5.977537E-7     1.416009E-6     2.340360E-5     1.297913E-6     4.276133E-7     3.281816E-7     1.190561E-6     5.536165E-5      0.07750067
            9889.     5.978201E-7     1.416262E-6     2.337336E-5     1.298317E-6     4.273333E-7     3.282265E-7     1.188378E-6     5.486123E-5      0.07743458
           9889.5     5.978854E-7     1.416512E-6     2.334313E-5     1.298717E-6     4.270532E-7     3.282708E-7     1.186198E-6     5.436163E-5       0.0773685
            9890.     5.979497E-7     1.416760E-6     2.331292E-5     1.299115E-6     4.267728E-7     3.283145E-7     1.184019E-6     5.386284E-5       0.0773024
           9890.5     5.980630E-7     1.417123E-6     2.328468E-5     1.299619E-6     4.265281E-7     3.283850E-7     1.181942E-6     5.336933E-5      0.07724277
            9891.     5.981752E-7     1.417484E-6     2.325645E-5     1.300121E-6     4.262830E-7     3.284550E-7     1.179866E-6     5.287657E-5      0.07718311
           9891.5     5.982865E-7     1.417843E-6     2.322823E-5     1.300619E-6     4.260378E-7     3.285244E-7     1.177792E-6     5.238454E-5      0.07712346
            9892.     5.983965E-7     1.418198E-6     2.320003E-5     1.301115E-6     4.257923E-7     3.285932E-7     1.175719E-6     5.189325E-5      0.07706379
           9892.5     5.985054E-7     1.418551E-6     2.317184E-5     1.301608E-6     4.255466E-7     3.286614E-7     1.173648E-6     5.140268E-5       0.0770041
            9893.     5.986136E-7     1.418901E-6     2.314366E-5     1.302099E-6     4.253007E-7     3.287290E-7     1.171579E-6     5.091287E-5       0.0769444
           9893.5     5.987205E-7     1.419249E-6     2.311550E-5     1.302587E-6     4.250547E-7     3.287961E-7     1.169512E-6     5.042378E-5      0.07688469
            9894.     5.988263E-7     1.419594E-6     2.308734E-5     1.303071E-6     4.248082E-7     3.288625E-7     1.167446E-6     4.993542E-5      0.07682495
           9894.5     5.989311E-7     1.419936E-6     2.305920E-5     1.303554E-6     4.245617E-7     3.289283E-7     1.165382E-6     4.944780E-5       0.0767652
            9895.     5.990349E-7     1.420276E-6     2.303107E-5     1.304033E-6     4.243149E-7     3.289935E-7     1.163319E-6     4.896092E-5      0.07670544
           9895.5     5.991376E-7     1.420613E-6     2.300296E-5     1.304510E-6     4.240680E-7     3.290582E-7     1.161259E-6     4.847478E-5      0.07664568
            9896.     5.992393E-7     1.420947E-6     2.297485E-5     1.304984E-6     4.238208E-7     3.291222E-7     1.159200E-6     4.798938E-5      0.07658589
           9896.5     5.993398E-7     1.421279E-6     2.294676E-5     1.305455E-6     4.235733E-7     3.291856E-7     1.157143E-6     4.750470E-5      0.07652608
            9897.     5.994393E-7     1.421608E-6     2.291868E-5     1.305924E-6     4.233256E-7     3.292485E-7     1.155087E-6     4.702076E-5      0.07646626
           9897.5     5.995379E-7     1.421934E-6     2.289062E-5     1.306390E-6     4.230779E-7     3.293108E-7     1.153034E-6     4.653757E-5      0.07640643
            9898.     5.996353E-7     1.422257E-6     2.286257E-5     1.306853E-6     4.228297E-7     3.293724E-7     1.150981E-6     4.605510E-5      0.07634659
           9898.5     5.997315E-7     1.422578E-6     2.283453E-5     1.307313E-6     4.225814E-7     3.294334E-7     1.148931E-6     4.557338E-5      0.07628673
            9899.     5.998268E-7     1.422897E-6     2.280650E-5     1.307771E-6     4.223329E-7     3.294939E-7     1.146882E-6     4.509238E-5      0.07622685
           9899.5     5.999210E-7     1.423212E-6     2.277849E-5     1.308226E-6     4.220842E-7     3.295538E-7     1.144835E-6     4.461213E-5      0.07616696
            9900.     6.000142E-7     1.423525E-6     2.275048E-5     1.308678E-6     4.218352E-7     3.296130E-7     1.142790E-6     4.413262E-5      0.07610705
           9900.5     6.000560E-7     1.423716E-6     2.262431E-5     1.309018E-6     4.202624E-7     3.296441E-7     1.140651E-6     4.365019E-5      0.07603388
            9901.     6.000968E-7     1.423905E-6     2.249833E-5     1.309355E-6     4.186917E-7     3.296746E-7     1.138514E-6     4.316858E-5       0.0759607
           9901.5     6.001366E-7     1.424090E-6     2.237255E-5     1.309690E-6     4.171232E-7     3.297045E-7     1.136379E-6     4.268779E-5      0.07588753
            9902.     6.001754E-7     1.424273E-6     2.224697E-5     1.310021E-6     4.155571E-7     3.297338E-7     1.134247E-6     4.220782E-5      0.07581439
           9902.5     6.002130E-7     1.424454E-6     2.212158E-5     1.310350E-6     4.139931E-7     3.297625E-7     1.132116E-6     4.172866E-5      0.07574125
            9903.     6.002495E-7     1.424631E-6     2.199638E-5     1.310676E-6     4.124313E-7     3.297906E-7     1.129987E-6     4.125031E-5       0.0756681
           9903.5     6.002850E-7     1.424806E-6     2.187138E-5     1.310999E-6     4.108716E-7     3.298181E-7     1.127861E-6     4.077280E-5      0.07559498
            9904.     6.003193E-7     1.424978E-6     2.174657E-5     1.311320E-6     4.093143E-7     3.298449E-7     1.125736E-6     4.029609E-5      0.07552186
           9904.5     6.003527E-7     1.425148E-6     2.162196E-5     1.311637E-6     4.077591E-7     3.298712E-7     1.123613E-6     3.982021E-5      0.07544876
            9905.     6.003850E-7     1.425315E-6     2.149755E-5     1.311952E-6     4.062061E-7     3.298968E-7     1.121493E-6     3.934514E-5      0.07537566
           9905.5     6.004161E-7     1.425479E-6     2.137333E-5     1.312264E-6     4.046553E-7     3.299219E-7     1.119374E-6     3.887088E-5      0.07530257
            9906.     6.004462E-7     1.425640E-6     2.124930E-5     1.312574E-6     4.031067E-7     3.299463E-7     1.117258E-6     3.839745E-5      0.07522949
           9906.5     6.004751E-7     1.425799E-6     2.112547E-5     1.312880E-6     4.015603E-7     3.299702E-7     1.115144E-6     3.792483E-5      0.07515641
            9907.     6.005031E-7     1.425954E-6     2.100184E-5     1.313183E-6     4.000161E-7     3.299935E-7     1.113031E-6     3.745303E-5      0.07508335
           9907.5     6.005300E-7     1.426107E-6     2.087839E-5     1.313484E-6     3.984741E-7     3.300161E-7     1.110921E-6     3.698204E-5      0.07501029
            9908.     6.005558E-7     1.426258E-6     2.075515E-5     1.313782E-6     3.969344E-7     3.300381E-7     1.108813E-6     3.651188E-5      0.07493725
           9908.5     6.005806E-7     1.426406E-6     2.063210E-5     1.314078E-6     3.953968E-7     3.300595E-7     1.106707E-6     3.604253E-5      0.07486422
            9909.     6.006043E-7     1.426551E-6     2.050925E-5     1.314370E-6     3.938614E-7     3.300804E-7     1.104603E-6     3.557399E-5      0.07479118
           9909.5     6.006268E-7     1.426693E-6     2.038659E-5     1.314659E-6     3.923282E-7     3.301006E-7     1.102501E-6     3.510628E-5      0.07471815
            9910.     6.006484E-7     1.426833E-6     2.026412E-5     1.314946E-6     3.907972E-7     3.301202E-7     1.100401E-6     3.463938E-5      0.07464514
           9910.5     6.006934E-7     1.427028E-6     2.014268E-5     1.315284E-6     3.892845E-7     3.301528E-7     1.077695E-6     3.417469E-5       0.0745752
            9911.     6.007372E-7     1.427220E-6     2.002141E-5     1.315619E-6     3.877736E-7     3.301846E-7     1.055028E-6     3.371078E-5      0.07450522
           9911.5     6.007800E-7     1.427410E-6     1.990034E-5     1.315951E-6     3.862649E-7     3.302160E-7     1.032401E-6     3.324765E-5      0.07443527
            9912.     6.008219E-7     1.427597E-6     1.977945E-5     1.316281E-6     3.847583E-7     3.302466E-7     1.009812E-6     3.278530E-5      0.07436534
           9912.5     6.008625E-7     1.427781E-6     1.965874E-5     1.316607E-6     3.832537E-7     3.302767E-7     9.872622E-7     3.232373E-5      0.07429539
            9913.     6.009022E-7     1.427963E-6     1.953822E-5     1.316931E-6     3.817512E-7     3.303062E-7     9.647517E-7     3.186294E-5      0.07422545
           9913.5     6.009408E-7     1.428142E-6     1.941788E-5     1.317252E-6     3.802508E-7     3.303351E-7     9.422801E-7     3.140292E-5      0.07415551
            9914.     6.009783E-7     1.428319E-6     1.929773E-5     1.317571E-6     3.787526E-7     3.303635E-7     9.198476E-7     3.094368E-5      0.07408558
           9914.5     6.010147E-7     1.428492E-6     1.917776E-5     1.317886E-6     3.772562E-7     3.303911E-7     8.974540E-7     3.048522E-5      0.07401564
            9915.     6.010501E-7     1.428663E-6     1.905798E-5     1.318199E-6     3.757621E-7     3.304182E-7     8.750996E-7     3.002755E-5      0.07394572
           9915.5     6.010845E-7     1.428831E-6     1.893839E-5     1.318509E-6     3.742700E-7     3.304447E-7     8.527841E-7     2.957065E-5       0.0738758
            9916.     6.011176E-7     1.428997E-6     1.881898E-5     1.318817E-6     3.727801E-7     3.304706E-7     8.305076E-7     2.911453E-5      0.07380587
           9916.5     6.011498E-7     1.429160E-6     1.869975E-5     1.319121E-6     3.712921E-7     3.304959E-7     8.082703E-7     2.865919E-5      0.07373594
            9917.     6.011810E-7     1.429320E-6     1.858072E-5     1.319423E-6     3.698063E-7     3.305206E-7     7.860721E-7     2.820463E-5      0.07366604
           9917.5     6.012110E-7     1.429477E-6     1.846186E-5     1.319722E-6     3.683225E-7     3.305447E-7     7.639127E-7     2.775085E-5      0.07359612
            9918.     6.012399E-7     1.429632E-6     1.834319E-5     1.320018E-6     3.668409E-7     3.305682E-7     7.417925E-7     2.729784E-5      0.07352621
           9918.5     6.012678E-7     1.429784E-6     1.822471E-5     1.320312E-6     3.653612E-7     3.305910E-7     7.197114E-7     2.684562E-5       0.0734563
            9919.     6.012946E-7     1.429933E-6     1.810641E-5     1.320602E-6     3.638837E-7     3.306133E-7     6.976692E-7     2.639417E-5       0.0733864
           9919.5     6.013204E-7     1.430080E-6     1.798829E-5     1.320890E-6     3.624082E-7     3.306350E-7     6.756662E-7     2.594351E-5       0.0733165
            9920.     6.013451E-7     1.430224E-6     1.787036E-5     1.321175E-6     3.609349E-7     3.306561E-7     6.537022E-7     2.549362E-5       0.0732466
           9920.5     6.013686E-7     1.430365E-6     1.775262E-5     1.321457E-6     3.594636E-7     3.306765E-7     6.474648E-7     2.530872E-5       0.0731767
            9921.     6.013913E-7     1.430503E-6     1.763506E-5     1.321737E-6     3.579944E-7     3.306964E-7     6.412379E-7     2.512411E-5      0.07310681
           9921.5     6.014126E-7     1.430639E-6     1.751769E-5     1.322014E-6     3.565272E-7     3.307157E-7     6.350211E-7     2.493980E-5      0.07303692
            9922.     6.014329E-7     1.430772E-6     1.740050E-5     1.322288E-6     3.550622E-7     3.307343E-7     6.288148E-7     2.475579E-5      0.07296703
           9922.5     6.014524E-7     1.430903E-6     1.728350E-5     1.322559E-6     3.535992E-7     3.307524E-7     6.226186E-7     2.457207E-5      0.07289714
            9923.     6.014705E-7     1.431030E-6     1.716668E-5     1.322827E-6     3.521383E-7     3.307698E-7     6.164329E-7     2.438864E-5      0.07282726
           9923.5     6.014876E-7     1.431155E-6     1.705005E-5     1.323093E-6     3.506794E-7     3.307866E-7     6.102574E-7     2.420551E-5      0.07275737
            9924.     6.015038E-7     1.431277E-6     1.693360E-5     1.323356E-6     3.492227E-7     3.308029E-7     6.040923E-7     2.402268E-5      0.07268749
           9924.5     6.015188E-7     1.431397E-6     1.681734E-5     1.323616E-6     3.477681E-7     3.308186E-7     5.979377E-7     2.384014E-5      0.07261763
            9925.     6.015327E-7     1.431514E-6     1.670126E-5     1.323873E-6     3.463155E-7     3.308336E-7     5.917931E-7     2.365790E-5      0.07254775
           9925.5     6.015456E-7     1.431628E-6     1.658537E-5     1.324128E-6     3.448650E-7     3.308480E-7     5.856590E-7     2.347595E-5      0.07247789
            9926.     6.015575E-7     1.431739E-6     1.646966E-5     1.324380E-6     3.434165E-7     3.308619E-7     5.795351E-7     2.329430E-5      0.07240803
           9926.5     6.015683E-7     1.431848E-6     1.635414E-5     1.324629E-6     3.419703E-7     3.308751E-7     5.734217E-7     2.311295E-5      0.07233817
            9927.     6.015779E-7     1.431954E-6     1.623881E-5     1.324875E-6     3.405260E-7     3.308878E-7     5.673185E-7     2.293188E-5      0.07226831
           9927.5     6.015866E-7     1.432058E-6     1.612366E-5     1.325119E-6     3.390838E-7     3.308998E-7     5.612255E-7     2.275112E-5      0.07219846
            9928.     6.015940E-7     1.432158E-6     1.600869E-5     1.325359E-6     3.376437E-7     3.309112E-7     5.551430E-7     2.257065E-5      0.07212859
           9928.5     6.016005E-7     1.432256E-6     1.589391E-5     1.325597E-6     3.362057E-7     3.309220E-7     5.490708E-7     2.239048E-5      0.07205875
            9929.     6.016059E-7     1.432351E-6     1.577932E-5     1.325832E-6     3.347698E-7     3.309322E-7     5.430088E-7     2.221059E-5       0.0719889
           9929.5     6.016103E-7     1.432444E-6     1.566491E-5     1.326065E-6     3.333360E-7     3.309419E-7     5.369573E-7     2.203101E-5      0.07191907
            9930.     6.016135E-7     1.432534E-6     1.555069E-5     1.326295E-6     3.319042E-7     3.309510E-7     5.309161E-7     2.185173E-5      0.07184923
           9930.5     6.016012E-7     1.432586E-6     1.543628E-5     1.326489E-6     3.304665E-7     3.309513E-7     5.248723E-7     2.167221E-5      0.07177765
            9931.     6.015877E-7     1.432636E-6     1.532206E-5     1.326681E-6     3.290310E-7     3.309511E-7     5.188393E-7     2.149299E-5      0.07170607
           9931.5     6.015731E-7     1.432683E-6     1.520803E-5     1.326870E-6     3.275975E-7     3.309503E-7     5.128168E-7     2.131408E-5      0.07163451
            9932.     6.015575E-7     1.432727E-6     1.509419E-5     1.327056E-6     3.261663E-7     3.309489E-7     5.068050E-7     2.113548E-5      0.07156295
           9932.5     6.015408E-7     1.432769E-6     1.498054E-5     1.327240E-6     3.247372E-7     3.309468E-7     5.008038E-7     2.095718E-5      0.07149141
            9933.     6.015230E-7     1.432807E-6     1.486708E-5     1.327420E-6     3.233102E-7     3.309442E-7     4.948132E-7     2.077918E-5      0.07141985
           9933.5     6.015041E-7     1.432844E-6     1.475382E-5     1.327598E-6     3.218855E-7     3.309410E-7     4.888332E-7     2.060149E-5      0.07134831
            9934.     6.014843E-7     1.432877E-6     1.464074E-5     1.327774E-6     3.204628E-7     3.309372E-7     4.828638E-7     2.042410E-5      0.07127678
           9934.5     6.014632E-7     1.432908E-6     1.452786E-5     1.327946E-6     3.190424E-7     3.309327E-7     4.769050E-7     2.024702E-5      0.07120526
            9935.     6.014411E-7     1.432936E-6     1.441516E-5     1.328115E-6     3.176240E-7     3.309277E-7     4.709569E-7     2.007024E-5      0.07113373
           9935.5     6.014181E-7     1.432961E-6     1.430266E-5     1.328282E-6     3.162078E-7     3.309220E-7     4.650194E-7     1.989376E-5      0.07106221
            9936.     6.013939E-7     1.432984E-6     1.419035E-5     1.328446E-6     3.147938E-7     3.309158E-7     4.590924E-7     1.971759E-5      0.07099071
           9936.5     6.013686E-7     1.433004E-6     1.407823E-5     1.328607E-6     3.133819E-7     3.309090E-7     4.531761E-7     1.954173E-5      0.07091921
            9937.     6.013424E-7     1.433021E-6     1.396630E-5     1.328766E-6     3.119722E-7     3.309015E-7     4.472705E-7     1.936616E-5      0.07084772
           9937.5     6.013149E-7     1.433035E-6     1.385456E-5     1.328922E-6     3.105645E-7     3.308935E-7     4.413754E-7     1.919090E-5      0.07077624
            9938.     6.012864E-7     1.433047E-6     1.374302E-5     1.329074E-6     3.091591E-7     3.308849E-7     4.354910E-7     1.901595E-5      0.07070475
           9938.5     6.012569E-7     1.433056E-6     1.363166E-5     1.329224E-6     3.077558E-7     3.308756E-7     4.296170E-7     1.884130E-5      0.07063327
            9939.     6.012263E-7     1.433062E-6     1.352049E-5     1.329372E-6     3.063547E-7     3.308657E-7     4.237538E-7     1.866695E-5       0.0705618
           9939.5     6.011946E-7     1.433066E-6     1.340952E-5     1.329516E-6     3.049557E-7     3.308552E-7     4.179012E-7     1.849291E-5      0.07049035
            9940.     6.011618E-7     1.433067E-6     1.329873E-5     1.329658E-6     3.035589E-7     3.308442E-7     4.120592E-7     1.831917E-5      0.07041889
           9940.5     6.011425E-7     1.433100E-6     1.318845E-5     1.329829E-6     3.021715E-7     3.308405E-7     4.062375E-7     1.814617E-5      0.07035919
            9941.     6.011219E-7     1.433130E-6     1.307836E-5     1.329997E-6     3.007861E-7     3.308361E-7     4.004262E-7     1.797347E-5      0.07029948
           9941.5     6.011004E-7     1.433157E-6     1.296845E-5     1.330162E-6     2.994028E-7     3.308312E-7     3.946251E-7     1.780106E-5      0.07023974
            9942.     6.010778E-7     1.433182E-6     1.285874E-5     1.330325E-6     2.980216E-7     3.308256E-7     3.888345E-7     1.762895E-5      0.07018001
           9942.5     6.010540E-7     1.433203E-6     1.274920E-5     1.330484E-6     2.966425E-7     3.308194E-7     3.830541E-7     1.745713E-5      0.07012024
            9943.     6.010292E-7     1.433222E-6     1.263985E-5     1.330641E-6     2.952655E-7     3.308127E-7     3.772841E-7     1.728561E-5      0.07006045
           9943.5     6.010035E-7     1.433239E-6     1.253069E-5     1.330795E-6     2.938905E-7     3.308054E-7     3.715244E-7     1.711439E-5      0.07000066
            9944.     6.009765E-7     1.433252E-6     1.242171E-5     1.330947E-6     2.925177E-7     3.307974E-7     3.657751E-7     1.694346E-5      0.06994086
           9944.5     6.009485E-7     1.433263E-6     1.231292E-5     1.331095E-6     2.911469E-7     3.307889E-7     3.600361E-7     1.677282E-5      0.06988102
            9945.     6.009195E-7     1.433271E-6     1.220431E-5     1.331241E-6     2.897782E-7     3.307796E-7     3.543074E-7     1.660249E-5      0.06982119
           9945.5     6.008893E-7     1.433277E-6     1.209589E-5     1.331384E-6     2.884116E-7     3.307699E-7     3.485891E-7     1.643245E-5      0.06976134
            9946.     6.008580E-7     1.433280E-6     1.198765E-5     1.331524E-6     2.870471E-7     3.307595E-7     3.428811E-7     1.626270E-5      0.06970145
           9946.5     6.008258E-7     1.433280E-6     1.187960E-5     1.331661E-6     2.856847E-7     3.307485E-7     3.371834E-7     1.609326E-5      0.06964155
            9947.     6.007924E-7     1.433277E-6     1.177174E-5     1.331796E-6     2.843243E-7     3.307370E-7     3.314961E-7     1.592411E-5      0.06958165
           9947.5     6.007580E-7     1.433272E-6     1.166406E-5     1.331928E-6     2.829661E-7     3.307248E-7     3.258191E-7     1.575525E-5      0.06952173
            9948.     6.007225E-7     1.433264E-6     1.155657E-5     1.332057E-6     2.816099E-7     3.307120E-7     3.201525E-7     1.558669E-5      0.06946179
           9948.5     6.006861E-7     1.433254E-6     1.144926E-5     1.332184E-6     2.802558E-7     3.306987E-7     3.144962E-7     1.541843E-5      0.06940184
            9949.     6.006483E-7     1.433240E-6     1.134214E-5     1.332307E-6     2.789038E-7     3.306846E-7     3.088502E-7     1.525046E-5      0.06934187
           9949.5     6.006096E-7     1.433224E-6     1.123520E-5     1.332428E-6     2.775539E-7     3.306700E-7     3.032146E-7     1.508278E-5      0.06928188
            9950.     6.005699E-7     1.433205E-6     1.112845E-5     1.332546E-6     2.762061E-7     3.306549E-7     2.975894E-7     1.491541E-5      0.06922188
           9950.5     6.005106E-7     1.433140E-6     1.102155E-5     1.332621E-6     2.748519E-7     3.319754E-7     3.076678E-7     1.474788E-5      0.06915974
            9951.     6.004503E-7     1.433072E-6     1.091484E-5     1.332692E-6     2.734999E-7     3.332925E-7     3.177255E-7     1.458065E-5      0.06909759
           9951.5     6.003889E-7     1.433001E-6     1.080833E-5     1.332761E-6     2.721501E-7     3.346065E-7     3.277625E-7     1.441374E-5      0.06903543
            9952.     6.003264E-7     1.432927E-6     1.070200E-5     1.332827E-6     2.708024E-7     3.359170E-7     3.377785E-7     1.424712E-5      0.06897325
           9952.5     6.002630E-7     1.432851E-6     1.059587E-5     1.332891E-6     2.694569E-7     3.372244E-7     3.477738E-7     1.408082E-5      0.06891107
            9953.     6.001983E-7     1.432772E-6     1.048993E-5     1.332951E-6     2.681136E-7     3.385283E-7     3.577483E-7     1.391481E-5      0.06884886
           9953.5     6.001326E-7     1.432691E-6     1.038418E-5     1.333009E-6     2.667724E-7     3.398291E-7     3.677020E-7     1.374912E-5      0.06878664
            9954.     6.000660E-7     1.432606E-6     1.027863E-5     1.333064E-6     2.654334E-7     3.411264E-7     3.776349E-7     1.358374E-5      0.06872443
           9954.5     5.999982E-7     1.432519E-6     1.017326E-5     1.333116E-6     2.640966E-7     3.424205E-7     3.875471E-7     1.341865E-5       0.0686622
            9955.     5.999292E-7     1.432429E-6     1.006809E-5     1.333165E-6     2.627619E-7     3.437113E-7     3.974384E-7     1.325388E-5      0.06859994
           9955.5     5.998593E-7     1.432337E-6     9.963113E-6     1.333212E-6     2.614295E-7     3.449988E-7     4.073090E-7     1.308941E-5      0.06853768
            9956.     5.997883E-7     1.432242E-6     9.858326E-6     1.333255E-6     2.600992E-7     3.462830E-7     4.171588E-7     1.292525E-5       0.0684754
           9956.5     5.997163E-7     1.432144E-6     9.753732E-6     1.333297E-6     2.587710E-7     3.475639E-7     4.269878E-7     1.276139E-5      0.06841312
            9957.     5.996430E-7     1.432043E-6     9.649330E-6     1.333335E-6     2.574450E-7     3.488415E-7     4.367960E-7     1.259784E-5      0.06835082
           9957.5     5.995688E-7     1.431940E-6     9.545119E-6     1.333370E-6     2.561212E-7     3.501158E-7     4.465834E-7     1.243460E-5      0.06828851
            9958.     5.994935E-7     1.431834E-6     9.441102E-6     1.333403E-6     2.547996E-7     3.513868E-7     4.563502E-7     1.227166E-5      0.06822619
           9958.5     5.994172E-7     1.431726E-6     9.337275E-6     1.333432E-6     2.534801E-7     3.526545E-7     4.660960E-7     1.210903E-5      0.06816385
            9959.     5.993398E-7     1.431614E-6     9.233641E-6     1.333460E-6     2.521628E-7     3.539189E-7     4.758211E-7     1.194670E-5       0.0681015
           9959.5     5.992613E-7     1.431500E-6     9.130200E-6     1.333484E-6     2.508476E-7     3.551800E-7     4.855254E-7     1.178468E-5      0.06803915
            9960.     5.991818E-7     1.431383E-6     9.026951E-6     1.333506E-6     2.495346E-7     3.564378E-7     4.952090E-7     1.162297E-5      0.06797677
           9960.5     5.991152E-7     1.431298E-6     8.924105E-6     1.333556E-6     2.482296E-7     3.577007E-7     5.048836E-7     1.150854E-5      0.06791598
            9961.     5.990477E-7     1.431209E-6     8.821446E-6     1.333603E-6     2.469268E-7     3.589604E-7     5.145380E-7     1.139432E-5      0.06785519
           9961.5     5.989790E-7     1.431118E-6     8.718972E-6     1.333648E-6     2.456260E-7     3.602168E-7     5.241720E-7     1.128030E-5      0.06779436
            9962.     5.989093E-7     1.431024E-6     8.616688E-6     1.333690E-6     2.443274E-7     3.614701E-7     5.337857E-7     1.116649E-5      0.06773353
           9962.5     5.988385E-7     1.430928E-6     8.514589E-6     1.333729E-6     2.430308E-7     3.627200E-7     5.433791E-7     1.105288E-5      0.06767269
            9963.     5.987667E-7     1.430828E-6     8.412679E-6     1.333765E-6     2.417364E-7     3.639668E-7     5.529521E-7     1.093948E-5      0.06761184
           9963.5     5.986936E-7     1.430726E-6     8.310955E-6     1.333798E-6     2.404441E-7     3.652102E-7     5.625049E-7     1.082629E-5      0.06755095
            9964.     5.986196E-7     1.430622E-6     8.209420E-6     1.333829E-6     2.391538E-7     3.664505E-7     5.720373E-7     1.071330E-5      0.06749006
           9964.5     5.985446E-7     1.430514E-6     8.108072E-6     1.333857E-6     2.378657E-7     3.676875E-7     5.815494E-7     1.060051E-5      0.06742916
            9965.     5.984684E-7     1.430404E-6     8.006911E-6     1.333882E-6     2.365797E-7     3.689213E-7     5.910412E-7     1.048793E-5      0.06736824
           9965.5     5.983911E-7     1.430291E-6     7.905936E-6     1.333904E-6     2.352958E-7     3.701518E-7     6.005126E-7     1.037555E-5       0.0673073
            9966.     5.983130E-7     1.430176E-6     7.805151E-6     1.333924E-6     2.340140E-7     3.713791E-7     6.099638E-7     1.026339E-5      0.06724635
           9966.5     5.982336E-7     1.430058E-6     7.704552E-6     1.333941E-6     2.327342E-7     3.726032E-7     6.193945E-7     1.015142E-5      0.06718539
            9967.     5.981531E-7     1.429937E-6     7.604139E-6     1.333955E-6     2.314566E-7     3.738240E-7     6.288049E-7     1.003966E-5       0.0671244
           9967.5     5.980716E-7     1.429813E-6     7.503915E-6     1.333966E-6     2.301812E-7     3.750416E-7     6.381952E-7     9.928108E-6       0.0670634
            9968.     5.979890E-7     1.429687E-6     7.403878E-6     1.333974E-6     2.289078E-7     3.762559E-7     6.475649E-7     9.816758E-6      0.06700239
           9968.5     5.979053E-7     1.429558E-6     7.304029E-6     1.333980E-6     2.276365E-7     3.774670E-7     6.569145E-7     9.705615E-6      0.06694137
            9969.     5.978207E-7     1.429426E-6     7.204366E-6     1.333983E-6     2.263673E-7     3.786749E-7     6.662436E-7     9.594677E-6      0.06688032
           9969.5     5.977349E-7     1.429292E-6     7.104891E-6     1.333983E-6     2.251003E-7     3.798795E-7     6.755525E-7     9.483944E-6      0.06681926
            9970.     5.976480E-7     1.429155E-6     7.005604E-6     1.333980E-6     2.238353E-7     3.810808E-7     6.848410E-7     9.373416E-6      0.06675819
           9970.5     5.975533E-7     1.428998E-6     6.906425E-6     1.333960E-6     2.225699E-7     3.822746E-7     6.941012E-7     9.262988E-6      0.06669633
            9971.     5.974574E-7     1.428839E-6     6.807434E-6     1.333936E-6     2.213066E-7     3.834651E-7     7.033408E-7     9.152766E-6      0.06663446
           9971.5     5.973604E-7     1.428678E-6     6.708635E-6     1.333910E-6     2.200455E-7     3.846523E-7     7.125599E-7     9.042753E-6      0.06657258
            9972.     5.972624E-7     1.428513E-6     6.610024E-6     1.333881E-6     2.187865E-7     3.858362E-7     7.217585E-7     8.932949E-6      0.06651068
           9972.5     5.971634E-7     1.428346E-6     6.511604E-6     1.333849E-6     2.175296E-7     3.870169E-7     7.309365E-7     8.823350E-6      0.06644878
            9973.     5.970631E-7     1.428176E-6     6.413372E-6     1.333814E-6     2.162749E-7     3.881943E-7     7.400940E-7     8.713961E-6      0.06638685
           9973.5     5.969619E-7     1.428004E-6     6.315330E-6     1.333777E-6     2.150223E-7     3.893684E-7     7.492309E-7     8.604779E-6      0.06632491
            9974.     5.968596E-7     1.427829E-6     6.217478E-6     1.333736E-6     2.137718E-7     3.905393E-7     7.583473E-7     8.495805E-6      0.06626296
           9974.5     5.967563E-7     1.427651E-6     6.119817E-6     1.333693E-6     2.125235E-7     3.917069E-7     7.674432E-7     8.387038E-6        0.066201
            9975.     5.966518E-7     1.427470E-6     6.022344E-6     1.333648E-6     2.112773E-7     3.928712E-7     7.765185E-7     8.278481E-6      0.06613902
           9975.5     5.965463E-7     1.427287E-6     5.925061E-6     1.333599E-6     2.100332E-7     3.940323E-7     7.855733E-7     8.170130E-6      0.06607703
            9976.     5.964397E-7     1.427101E-6     5.827967E-6     1.333547E-6     2.087913E-7     3.951901E-7     7.946074E-7     8.061987E-6      0.06601501
           9976.5     5.963321E-7     1.426912E-6     5.731064E-6     1.333493E-6     2.075515E-7     3.963446E-7     8.036213E-7     7.954052E-6        0.065953
            9977.     5.962235E-7     1.426721E-6     5.634349E-6     1.333437E-6     2.063139E-7     3.974959E-7     8.126144E-7     7.846326E-6      0.06589097
           9977.5     5.961136E-7     1.426527E-6     5.537825E-6     1.333377E-6     2.050783E-7     3.986438E-7     8.215870E-7     7.738806E-6      0.06582891
            9978.     5.960028E-7     1.426330E-6     5.441491E-6     1.333314E-6     2.038449E-7     3.997886E-7     8.305390E-7     7.631495E-6      0.06576686
           9978.5     5.958910E-7     1.426130E-6     5.345345E-6     1.333249E-6     2.026137E-7     4.009300E-7     8.394706E-7     7.524391E-6      0.06570478
            9979.     5.957779E-7     1.425928E-6     5.249390E-6     1.333181E-6     2.013846E-7     4.020683E-7     8.483817E-7     7.417495E-6      0.06564269
           9979.5     5.956638E-7     1.425723E-6     5.153624E-6     1.333110E-6     2.001576E-7     4.032032E-7     8.572720E-7     7.310807E-6      0.06558058
