Name,RA,DEC,RA_SEX,DEC_SEX,SDSS Footprint,SkyServer,DES Footprint,PanSTARRS,NED,PSZ2 Indx,PSZ1 Indx,Redshift,Semester,Val,PCCS2,SNR_PSZ2,SNR_PSZ1,MOSAIC Imaging,Optical run2,SALT Imaging,SALT Spec,SOAR Imaging,NEWFIRM Imaging,RAW MOSAIC,RAW NEWFIRM,VO MOSAIC,VO NEWFIRM,Mosaics,Catalogs,Calibrated,Color Cat,Photo-z,maxBCG,ROSAT_x,RASS rate,RASS S/N,New RASS rate,New RASS S/N,Validation,COSMO,COMMENT,PCCS,Optical run1,Optical run2_y,IR run1,Swift,Comments
PSZ2_G131.19+14.48,45.86754017,75.19959566,3:03:28,+75:11:58.54,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=45.867540&dec=75.199596&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=3%3A03%3A28+%2B75%3A11%3A58.54&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=45.867540d&lat=75.199596d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,647,-1,-1,,-1,F,4.7951,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0002,0.05,,FALSE,FALSE,FALSE,,,,,
PSZ2_G106.21+26.32,282.1361085,75.05866413,18:48:33,+75:03:31.19,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=18%3A48%3A33+%2B75%3A03%3A31.19&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=282.136108d&lat=75.058664d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,514,-1,-1,,-1,T,4.9013,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0356,6.93,,FALSE,FALSE,FALSE,,,,,
PSZ1_G106.15+25.76,284.251985,74.9282166,18:57:00,+74:55:41.57,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=18%3A57%3A00+%2B74%3A55%3A41.57&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=284.251985d&lat=74.928217d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.637,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0192,5.1,,,2,FALSE,FALSE,FALSE,,,,NP,Confirmed by RTT150 z=0.588
PSZ2_G106.11+24.11,290.3513156,74.55607672,19:21:24,+74:33:21.87,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=19%3A21%3A24+%2B74%3A33%3A21.87&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=290.351316d&lat=74.556077d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,512,-1,-1,,-1,F,5.7025,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0552,8.94,,FALSE,FALSE,FALSE,,,,,
PSZ1_G118.87+42.71,203.7636558,74.06544976,13:35:03,+74:03:55.61,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=13%3A35%3A03+%2B74%3A03%3A55.61&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=203.763656d&lat=74.065450d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.512,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0001,-0.01,,,2,FALSE,FALSE,FALSE,,,,,
PSZ2_G117.11+11.48,352.4867269,73.43335605,23:29:57,+73:26:00.08,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=352.486727&dec=73.433356&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=23%3A29%3A57+%2B73%3A26%3A00.08&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=352.486727d&lat=73.433356d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,574,-1,-1,,-1,F,5.138,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0005,-0.15,,FALSE,FALSE,FALSE,,,,,
PSZ1_G103.94+25.81,282.9692111,72.96725799,18:51:53,+72:58:02.12,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=18%3A51%3A53+%2B72%3A58%3A02.12&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=282.969211d&lat=72.967258d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.784,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0442,8.87,,,1,FALSE,FALSE,FALSE,,,,Proposed Sept 2014,
PSZ1_G118.61+10.55,358.2684009,72.93773078,23:53:04,+72:56:15.83,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=23%3A53%3A04+%2B72%3A56%3A15.83&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=358.268401d&lat=72.937731d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.96,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0023,0.58,,,3,FALSE,FALSE,FALSE,,,,,
PSZ2_G120.76+44.14,198.161655,72.88985312,13:12:39,+72:53:23.47,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=13%3A12%3A39+%2B72%3A53%3A23.47&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=198.161655d&lat=72.889853d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,593,-1,-1,,-1,F,5.5857,,,,,,,2/24/2016,,,,,,,,FALSE,FALSE,FALSE,,,,0.0272,3.73,,FALSE,FALSE,FALSE,,,,,
PSZ2_G141.59+23.69,95.48324713,72.81279919,6:21:56,+72:48:46.07,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=6%3A21%3A56+%2B72%3A48%3A46.07&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=95.483247d&lat=72.812799d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,688,507,-1,,-1,F,4.963,4.829,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0027,0.58,0.0027,0.58,2,FALSE,FALSE,FALSE,,,,,
PSZ1_G103.50+31.36,264.1903945,72.55370529,17:36:46,+72:33:13.33,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=17%3A36%3A46+%2B72%3A33%3A13.33&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=264.190394d&lat=72.553705d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.635,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0133,4.98,,,1,FALSE,FALSE,FALSE,,,,Proposed Sept 2014,
PSZ1_G142.38+22.82,93.41623091,71.8725083,6:13:40,+71:52:21.02,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=6%3A13%3A40+%2B71%3A52%3A21.02&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=93.416231d&lat=71.872508d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.815,2/20/2014,,,,,3/21/2014,,,,,,,,FALSE,FALSE,FALSE,,0.004,0.82,,,3,FALSE,FALSE,FALSE,2/20/2014,,3/21/2014,,Cluster unlikely
PSZ2_G143.90+25.06,101.33508,71.07216098,6:45:20,+71:04:19.77,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=6%3A45%3A20+%2B71%3A04%3A19.77&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=101.335080d&lat=71.072161d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,700,-1,-1,,-1,T,4.914,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.003,-0.86,,FALSE,FALSE,FALSE,,,,,
PSZ1_G142.17+37.28,139.7318627,70.86698494,9:18:56,+70:52:01.14,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=9%3A18%3A56+%2B70%3A52%3A01.14&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=139.731863d&lat=70.866985d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.791,2/20/2014,,,,,3/21/2014,,,,,,,,FALSE,FALSE,FALSE,,-0.0045,-2.01,,,2,FALSE,TRUE,TRUE,2/20/2014,,3/21/2014,,Cluster (low z) 3.3' N
PSZ2_G105.00+39.68,238.1512045,70.53335741,15:52:36,+70:32:00.08,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=15%3A52%3A36+%2B70%3A32%3A00.08&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=238.151205d&lat=70.533357d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,505,-1,-1,,-1,F,4.9721,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0144,3.22,,FALSE,FALSE,FALSE,,,,,
PSZ2_G104.52+39.39,239.4819385,70.38493812,15:57:56,+70:23:05.77,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=15%3A57%3A56+%2B70%3A23%3A05.77&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=239.481938d&lat=70.384938d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,500,-1,-1,,-1,F,4.5987,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.001,-0.38,,FALSE,FALSE,FALSE,,,,,
PSZ1_G104.78+40.45,236.5929622,69.95046945,15:46:22,+69:57:01.69,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=15%3A46%3A22+%2B69%3A57%3A01.69&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=236.592962d&lat=69.950469d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.916,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0041,1.21,,,1,FALSE,FALSE,FALSE,,,,,
PSZ2_G100.22+33.81,258.4192833,69.37342564,17:13:41,+69:22:24.33,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=258.419283&dec=69.373426&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=17%3A13%3A41+%2B69%3A22%3A24.33&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=258.419283d&lat=69.373426d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,483,-1,-1,,-1,F,5.6879,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0075,3.32,,FALSE,FALSE,FALSE,,,,,
PSZ2_G118.79+47.50,200.8033323,69.36349802,13:23:13,+69:21:48.59,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=13%3A23%3A13+%2B69%3A21%3A48.59&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=200.803332d&lat=69.363498d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,584,-1,-1,,-1,F,5.1863,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0049,1.05,,FALSE,FALSE,FALSE,,,,,
PSZ1_G103.24+16.92,308.0569422,69.13217672,20:32:14,+69:07:55.83,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=20%3A32%3A14+%2B69%3A07%3A55.83&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=308.056942d&lat=69.132177d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.555,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.002,-1.07,,,3,FALSE,FALSE,FALSE,,,,,
PSZ1_G135.68+45.61,167.4548178,68.9123375,11:09:49,+68:54:44.41,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=11%3A09%3A49+%2B68%3A54%3A44.41&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=167.454818d&lat=68.912338d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.577,,,,,,,,,,,,,,FALSE,FALSE,FALSE,ROS-PSPC,0.0107,1.94,,,1,FALSE,TRUE,FALSE,,,,Proposed Sept 2014,
PSZ1_G141.73+14.22,70.25725217,68.23542144,4:41:02,+68:14:07.51,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=4%3A41%3A02+%2B68%3A14%3A07.51&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=70.257252d&lat=68.235421d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.972,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0144,1.91,,,2,FALSE,FALSE,FALSE,,,,NP,Confirmed by RTT150 z=0.833
PSZ1_G148.20+23.49,99.43978564,66.90677885,6:37:46,+66:54:24.40,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=6%3A37%3A46+%2B66%3A54%3A24.40&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=99.439786d&lat=66.906779d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,8.405,2/20/2014,10/24/2014,,,,3/20/2014,,,,,,,,FALSE,FALSE,FALSE,,0.0128,1.77,,,3,FALSE,TRUE,TRUE,2/20/2014,10/24/2014,3/20/2014,Proposed Sept 2014,Feb-2014 Mosaic data mispointed
