PSZ2 Indx,Name,RA,DEC,RA_SEX,DEC_SEX,SDSS Footprint,SkyServer,SDSS Catalog,DES,DES Catalog,NED,SNR,PSZ1,Redshift,Semester,Val,PCCS2,PSZ1 Name,Optical run1,Optical run2,IR run1,Optical Bands,Optical Status,IR Status,Observable,ROSAT,RASS rate,RASS S/N,New RASS rate,New RASS S/N,PSZ1 Index,PSZ2 Index,New S/N,Old S/N,Notes
1485,PSZ2_G314.77-28.57,293.4761027,-79.43657736,19:33:54,-79:26:12,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=293.476103d&lat=-79.436577d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,8.2179,-1,-1,-1,-1,F,,,,,,unknown,unknown,TRUE,,,,0.0053,0.63,,,,,
1489,PSZ2_G315.66-28.64,293.5013063,-78.64764777,19:34:00,-78:38:52,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=293.501306d&lat=-78.647648d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,8.2138,1116,-1,-1,-1,T,PSZ1_G315.62-28.63,,,,,unknown,unknown,TRUE,,-0.0051,-1.19,-0.0013,-0.21,1116,1489,8.214,6.479,
675,PSZ2_G137.58+53.88,174.8622413,61.15028912,11:39:27,+61:09:01.04,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=174.862241&dec=61.150289&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=174.862241d&lat=61.150289d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,8.1791,497,-1,-999,-1,T,PSZ1_G137.56+53.88,20-Feb-14,,21-Mar-14,,unknown,unknown,FALSE,ROS-PSPC,-0.0075,-4.06,-0.0076,-4.09,497,675,8.179,5.729,
795,PSZ2_G166.27-25.02,55.43459157,23.18345871,3:41:44,+23:11:00.45,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=55.434592d&lat=23.183459d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,8.0897,-1,-1,2,-1,T,,26-Nov-16,,12-Nov-16,,unknown,unknown,TRUE,,,,-0.0058,-2.23,,,,,
1375,PSZ2_G292.84-16.57,149.2666707,-75.90834612,9:57:04,-75:54:30,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=149.266671d&lat=-75.908346d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.9734,1023,-1,-1,-1,F,PSZ1_G292.83-16.60,,,,,unknown,unknown,TRUE,RASS BCS,0.0713,4.08,0.1012,4.97,1023,1375,7.973,4.954,
673,PSZ2_G137.24+53.93,175.2772366,61.19417407,11:41:07,+61:11:39.02,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=175.277237&dec=61.194174&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=175.277237d&lat=61.194174d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.8731,-1,-1,1,-1,F,,25-Nov-16,,21-Feb-16,,unknown,unknown,TRUE,,,,-0.0036,-1.12,,,,,
1120,PSZ2_G246.86-12.29,107.0408592,-35.62741104,7:08:10,-35:37:39,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=107.040859d&lat=-35.627411d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.8616,839,-1,-999,-1,T,PSZ1_G246.85-12.28,7-Sep-13,28-Nov-13,1-Dec-14,,unknown,unknown,FALSE,,-0.0007,-0.2,-0.0009,-0.25,839,1120,7.862,7.462,
1575,PSZ2_G337.90+23.58,229.8026131,-29.07012872,15:19:13,-29:04:12,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=229.802613d&lat=-29.070129d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.7894,1171,-1,-999,-1,T,PSZ1_G337.89+23.60,28-Mar-14,,,,unknown,unknown,FALSE,,-0.0027,-0.43,-0.0048,-0.87,1171,1575,7.789,6.743,
98,PSZ2_G028.15-08.62,288.4216367,-8.140585426,19:13:41,-8:08:26,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=288.421637d&lat=-8.140585d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.6665,72,-1,-1,-1,F,PSZ1_G028.15-08.63,30-Apr-16,,,,unknown,unknown,TRUE,,0.0119,1.39,0.0075,0.93,72,98,7.667,5.072,
800,PSZ2_G167.44-38.06,47.30173852,12.61985997,3:09:12,+12:37:11.49,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=47.301739d&lat=12.619860d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.6566,580,-1,-999,-1,T,PSZ1_G167.43-38.04,25-Oct-14,,,,unknown,unknown,FALSE,,0.0111,1.1,0.011,1.1,580,800,7.657,6.107,
1628,PSZ2_G349.50-06.85,266.9918117,-41.44786633,17:47:58,-41:26:52,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=266.991812d&lat=-41.447866d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.6061,1209,-1,-1,-1,F,PSZ1_G349.51-06.86,,,,,unknown,unknown,TRUE,,0.0248,1.37,0.021,1.21,1209,1628,7.606,6.103,
952,PSZ2_G210.71+63.08,162.9234653,24.96921975,10:51:42,+24:58:09.19,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=162.923465&dec=24.969220&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=162.923465d&lat=24.969220d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.3734,-1,-1,1,-1,T,,,,22-Feb-16,,unknown,unknown,TRUE,,,,0.0017,0.33,,,,,
1463,PSZ2_G309.62-19.95,234.82538,-80.56573974,15:39:18,-80:33:57,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=234.825380d&lat=-80.565740d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.3513,1090,-1,-1,-1,T,PSZ1_G309.62-19.95,,,,,unknown,unknown,TRUE,,-0.0011,-0.15,-0.0013,-0.18,1090,1463,7.351,6.441,
1510,PSZ2_G320.94+83.69,194.9459811,21.11573247,12:59:47,+21:06:56.63,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=194.945981&dec=21.115732&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=194.945981d&lat=21.115732d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.3218,-1,-1,1,-1,T,,,,22-Feb-16,,unknown,unknown,TRUE,,,,0.0074,1.33,,,,,
875,PSZ2_G189.79-37.25,59.90453503,0.131891524,3:59:37,+00:07:54.80,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=59.904535&dec=0.131892&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=59.904535d&lat=0.131892d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.2778,641,-1,-999,-1,F,PSZ1_G189.82-37.25,7-Sep-13,28-Nov-13,3-Nov-14,,unknown,unknown,FALSE,,0.0043,0.78,0.0009,0.21,641,875,7.278,6.993,
1199,PSZ2_G260.80+06.71,136.2992971,-37.02497175,9:05:12,-37:01:30,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=136.299297d&lat=-37.024972d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.2589,894,-1,-1,-1,F,PSZ1_G260.83+06.73,,,,,unknown,unknown,TRUE,,0.0161,2.33,0.0097,1.59,894,1199,7.259,4.704,
1385,PSZ2_G294.28-19.03,146.5609664,-78.65899878,9:46:15,-78:39:32,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=146.560966d&lat=-78.658999d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.2524,-1,-1,-1,-1,F,,,,,,unknown,unknown,Observable,,,,-0.0044,-2.08,,,,,
1540,PSZ2_G327.27+11.05,227.8356362,-45.10250732,15:11:21,-45:06:09,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=227.835636d&lat=-45.102507d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.2466,1141,-1,-999,-1,T,PSZ1_G327.27+11.05,28-Mar-14,,,,unknown,unknown,FALSE,,0.0102,1.1,0.0102,1.1,1141,1540,7.247,6.289,
525,PSZ2_G107.83-45.45,1.895514857,16.13084928,0:07:35,+16:07:51.05,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=1.895515&dec=16.130849&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=1.895515d&lat=16.130849d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.0946,-1,-1,2,-1,T,,24-Nov-16,,13-Nov-16,,unknown,unknown,FALSE,,,,-0.0008,-0.15,,,,,
1160,PSZ2_G253.44-10.93,112.1382027,-40.85460056,7:28:33,-40:51:17,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=112.138203d&lat=-40.854601d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.075,867,-1,-999,-1,T,PSZ1_G253.42-10.94,28-Nov-13,28-Jan-14,2-Dec-14,,unknown,unknown,FALSE,,-0.0031,-0.57,-0.0033,-0.59,867,1160,7.075,6.265,
1294,PSZ2_G278.79+08.54,156.2233157,-47.3374002,10:24:54,-47:20:15,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=156.223316d&lat=-47.337400d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.0701,961,-1,-999,-1,F,PSZ1_G278.78+08.54,28-Jan-14,,,,unknown,unknown,TRUE,,0.0201,2.05,0.017,1.83,961,1294,7.07,5.978,
882,PSZ2_G192.40-67.89,34.5818793,-17.75636893,2:18:20,-17:45:23,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=34.581879&dec=-17.756369&opt=S,MADE,TRUE,MADE,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=34.581879d&lat=-17.756369d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,7.0301,-1,-1,-2,-1,F,,25-Nov-16,,,,unknown,unknown,TRUE,,,,-0.0058,-2.24,,,,,
80,PSZ2_G024.46-18.08,295.5950788,-15.43575602,19:42:23,-15:26:09,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=295.595079d&lat=-15.435756d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,6.9758,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,-0.0064,-2.1,,,,,
631,PSZ2_G127.35-10.69,19.92309251,51.93760921,1:19:42,+51:56:15.39,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=19.923093d&lat=51.937609d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,6.9407,465,-1,,-1,F,PSZ1_G127.36-10.69,25-Oct-14,,5-Nov-14,,unknown,unknown,TRUE,,0.0028,0.38,0.007,0.82,465,631,6.941,5.576,
668,PSZ2_G136.31+54.67,176.959825,60.76557528,11:47:50,+60:45:56.07,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=176.959825&dec=60.765575&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=176.959825d&lat=60.765575d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,6.9194,-1,-1,,-1,T,,,,22-Feb-16,,unknown,unknown,TRUE,,,,-0.0006,-0.14,,,,,
1284,PSZ2_G276.46-21.52,110.1690605,-65.29388282,7:20:41,-65:17:38,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=110.169061d&lat=-65.293883d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,6.916,956,-1,,-1,T,PSZ1_G276.48-21.52,31-Dec-15,,,,unknown,unknown,TRUE,,0.0302,3.92,0.032,4.05,956,1284,6.916,4.522,
666,PSZ2_G135.94-68.22,17.67392757,-5.845709225,1:10:42,-5:50:45,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=17.673928&dec=-5.845709&opt=S,MADE,TRUE,MADE,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=17.673928d&lat=-5.845709d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,6.8663,-1,-1,,-1,T,,24-Aug-15,,,,unknown,unknown,FALSE,,,,0.0002,0.06,,,,,
117,PSZ2_G033.27-17.54,298.7166445,-7.603083209,19:54:52,-7:36:11,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=298.716644d&lat=-7.603083d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,6.8545,91,-1,,-1,F,PSZ1_G033.33-17.54,9-Sep-16,,,,unknown,unknown,TRUE,,0.0047,0.67,0.0073,0.96,91,117,6.855,5.784,
419,PSZ2_G092.46-35.22,346.4589494,21.32443381,23:05:50,+21:19:27.96,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=346.458949&dec=21.324434&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=346.458949d&lat=21.324434d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,6.7274,318,-1,,-1,F,PSZ1_G092.46-35.25,26-Oct-14,,5-Nov-14,,unknown,unknown,FALSE,,-0.0035,-1.14,-0.0039,-1.27,318,419,6.727,5.467,
